id	chrom	start_pos	end_pos	size	gc_content
3829	Sc_chr04	1257085	1257428	343	0.3323615160349854
3830	Sc_chr04	1257428	1257804	376	0.39893617021276595
3831	Sc_chr04	1257804	1258322	518	0.3976833976833977
3832	Sc_chr04	1258322	1258592	270	0.41851851851851857
3833	Sc_chr04	1258592	1258895	303	0.4323432343234323
3834	Sc_chr04	1258895	1259835	940	0.3904255319148936
3835	Sc_chr04	1259835	1260164	329	0.36170212765957444
3836	Sc_chr04	1260164	1260879	715	0.3678321678321678
3837	Sc_chr04	1260879	1261003	124	0.4032258064516129
3838	Sc_chr04	1261003	1261989	986	0.3691683569979716
3839	Sc_chr04	1261989	1262265	276	0.41666666666666663
3840	Sc_chr04	1262265	1262544	279	0.43727598566308246
3841	Sc_chr04	1262544	1262598	54	0.42592592592592593
3842	Sc_chr04	1262598	1262834	236	0.46610169491525427
3843	Sc_chr04	1262834	1262895	61	0.4098360655737705
3844	Sc_chr04	1262895	1263528	633	0.36018957345971564
3845	Sc_chr04	1263528	1263580	52	0.3846153846153846
3846	Sc_chr04	1263580	1263891	311	0.3890675241157556
3847	Sc_chr04	1263891	1264049	158	0.3544303797468354
3848	Sc_chr04	1264049	1264310	261	0.3448275862068966
3849	Sc_chr04	1264310	1265453	1143	0.37270341207349084
3850	Sc_chr04	1265453	1266391	938	0.3507462686567164
3851	Sc_chr04	1266391	1266596	205	0.3951219512195122
3852	Sc_chr04	1266596	1266665	69	0.5652173913043478
3853	Sc_chr04	1266665	1266773	108	0.3796296296296296
3854	Sc_chr04	1266773	1267138	365	0.4273972602739726
3855	Sc_chr04	1267138	1267857	719	0.39499304589707923
3856	Sc_chr04	1267857	1268241	384	0.38541666666666663
3857	Sc_chr04	1268241	1268493	252	0.35714285714285715
3858	Sc_chr04	1268493	1268499	6	0.6666666666666667
3859	Sc_chr04	1268499	1268514	15	0.4
3860	Sc_chr04	1268514	1268814	300	0.43333333333333335
3861	Sc_chr04	1268814	1269517	703	0.4153627311522048
3862	Sc_chr04	1269517	1269544	27	0.48148148148148145
3863	Sc_chr04	1269544	1270201	657	0.3637747336377473
3864	Sc_chr04	1270201	1270364	163	0.4049079754601227
3865	Sc_chr04	1270364	1271098	734	0.39782016348773847
3866	Sc_chr04	1271098	1271596	498	0.42369477911646586
3867	Sc_chr04	1271596	1271626	30	0.4666666666666666
3868	Sc_chr04	1271626	1271824	198	0.3585858585858586
3869	Sc_chr04	1271824	1271866	42	0.4761904761904762
3870	Sc_chr04	1271866	1272031	165	0.3696969696969697
3871	Sc_chr04	1272031	1272535	504	0.36904761904761907
3872	Sc_chr04	1272535	1272715	180	0.4
3873	Sc_chr04	1272715	1272898	183	0.39344262295081966
3874	Sc_chr04	1272898	1273199	301	0.34219269102990035
3875	Sc_chr04	1273199	1273534	335	0.37910447761194027
3876	Sc_chr04	1273534	1273552	18	0.4444444444444444
3877	Sc_chr04	1273552	1274232	680	0.3411764705882353
3878	Sc_chr04	1274232	1275168	936	0.35149572649572647
3879	Sc_chr04	1275168	1275225	57	0.33333333333333337
3880	Sc_chr04	1275225	1275573	348	0.40804597701149425
3881	Sc_chr04	1275573	1275830	257	0.377431906614786
3882	Sc_chr04	1275830	1276390	560	0.34285714285714286
3883	Sc_chr04	1276390	1277320	930	0.378494623655914
3884	Sc_chr04	1277320	1277450	130	0.3769230769230769
3885	Sc_chr04	1277450	1277739	289	0.356401384083045
3886	Sc_chr04	1277739	1277795	56	0.5178571428571428
3887	Sc_chr04	1277795	1277914	119	0.4453781512605042
3888	Sc_chr04	1277914	1277993	79	0.46835443037974683
3889	Sc_chr04	1277993	1278112	119	0.4453781512605042
3890	Sc_chr04	1278112	1278425	313	0.5175718849840255
3891	Sc_chr04	1278425	1278865	440	0.46590909090909094
3892	Sc_chr04	1278865	1278963	98	0.5204081632653061
3893	Sc_chr04	1278963	1279444	481	0.4303534303534303
3894	Sc_chr04	1279444	1279536	92	0.5108695652173914
3895	Sc_chr04	1279536	1279760	224	0.4642857142857143
3896	Sc_chr04	1279760	1279880	120	0.4666666666666666
3897	Sc_chr04	1279880	1280148	268	0.4626865671641791
3898	Sc_chr04	1280148	1280361	213	0.47417840375586856
3899	Sc_chr04	1280361	1281074	713	0.38008415147265073
3900	Sc_chr04	1281074	1281371	297	0.38047138047138046
3901	Sc_chr04	1281371	1281667	296	0.41891891891891897
3902	Sc_chr04	1281667	1281674	7	0.28571428571428575
3903	Sc_chr04	1281674	1281802	128	0.359375
3904	Sc_chr04	1281802	1282084	282	0.4219858156028369
3905	Sc_chr04	1282084	1282562	478	0.37656903765690375
3906	Sc_chr04	1282562	1282855	293	0.40273037542662116
3907	Sc_chr04	1282855	1283402	547	0.3820840950639854
3908	Sc_chr04	1283402	1283438	36	0.33333333333333337
3909	Sc_chr04	1283438	1284258	820	0.34024390243902436
3910	Sc_chr04	1284258	1284466	208	0.3605769230769231
3911	Sc_chr04	1284466	1285040	574	0.3257839721254356
3912	Sc_chr04	1285040	1285265	225	0.32888888888888884
3913	Sc_chr04	1285265	1285473	208	0.3365384615384615
3914	Sc_chr04	1285473	1285599	126	0.30952380952380953
3915	Sc_chr04	1285599	1285703	104	0.3173076923076923
3916	Sc_chr04	1285703	1285987	284	0.36971830985915494
3917	Sc_chr04	1285987	1286165	178	0.3258426966292135
3918	Sc_chr04	1286165	1286180	15	0.33333333333333337
3919	Sc_chr04	1286180	1286203	23	0.43478260869565216
3920	Sc_chr04	1286203	1286975	772	0.3795336787564767
3921	Sc_chr04	1286975	1287038	63	0.42857142857142855
3922	Sc_chr04	1287038	1287186	148	0.4324324324324324
3923	Sc_chr04	1287186	1287712	526	0.4049429657794677
3924	Sc_chr04	1287712	1288112	400	0.3825
3925	Sc_chr04	1288112	1288133	21	0.38095238095238093
3926	Sc_chr04	1288133	1288530	397	0.4508816120906801
3927	Sc_chr04	1288530	1288538	8	0.5
3928	Sc_chr04	1288538	1288617	79	0.5063291139240507
3929	Sc_chr04	1288617	1288802	185	0.48648648648648646
3930	Sc_chr04	1288802	1289636	834	0.3992805755395683
3931	Sc_chr04	1289636	1289677	41	0.36585365853658536
3932	Sc_chr04	1289677	1289711	34	0.32352941176470584
3933	Sc_chr04	1289711	1290120	409	0.43276283618581907
3934	Sc_chr04	1290120	1290343	223	0.3991031390134529
3935	Sc_chr04	1290343	1290809	466	0.38197424892703863
3936	Sc_chr04	1290809	1291073	264	0.22727272727272727
3937	Sc_chr04	1291073	1291151	78	0.33333333333333337
3938	Sc_chr04	1291151	1291247	96	0.39583333333333337
3939	Sc_chr04	1291247	1291520	273	0.41391941391941395
3940	Sc_chr04	1291520	1291530	10	0.7
3941	Sc_chr04	1291530	1291694	164	0.3963414634146341
3942	Sc_chr04	1291694	1291769	75	0.42666666666666664
3943	Sc_chr04	1291769	1292616	847	0.37544273907910275
3944	Sc_chr04	1292616	1292766	150	0.39333333333333337
3945	Sc_chr04	1292766	1293694	928	0.40086206896551724
3946	Sc_chr04	1293694	1293779	85	0.43529411764705883
3947	Sc_chr04	1293779	1293881	102	0.3431372549019608
3948	Sc_chr04	1293881	1293902	21	0.5238095238095238
3949	Sc_chr04	1293902	1294256	354	0.44067796610169496
3950	Sc_chr04	1294256	1294268	12	0.41666666666666663
3951	Sc_chr04	1294268	1294576	308	0.37662337662337664
3952	Sc_chr04	1294576	1295832	1256	0.37659235668789814
3953	Sc_chr04	1295832	1295838	6	0.5
3954	Sc_chr04	1295838	1295958	120	0.36666666666666664
3955	Sc_chr04	1295958	1295976	18	0.4444444444444444
3956	Sc_chr04	1295976	1296115	139	0.4028776978417266
3957	Sc_chr04	1296115	1296326	211	0.35545023696682465
3958	Sc_chr04	1296326	1296581	255	0.35294117647058826
3959	Sc_chr04	1296581	1297221	640	0.359375
3960	Sc_chr04	1297221	1297353	132	0.3939393939393939
3961	Sc_chr04	1297353	1297667	314	0.42038216560509556
3962	Sc_chr04	1297667	1297713	46	0.391304347826087
3963	Sc_chr04	1297713	1297806	93	0.3870967741935484
3964	Sc_chr04	1297806	1298875	1069	0.3601496725912067
3965	Sc_chr04	1298875	1299345	470	0.3468085106382979
3966	Sc_chr04	1299345	1299448	103	0.3786407766990291
3967	Sc_chr04	1299448	1299736	288	0.35763888888888884
3968	Sc_chr04	1299736	1299806	70	0.5
3969	Sc_chr04	1299806	1299877	71	0.38028169014084506
3970	Sc_chr04	1299877	1300176	299	0.34448160535117056
3971	Sc_chr04	1300176	1301271	1095	0.37168949771689497
3972	Sc_chr04	1301271	1301630	359	0.43732590529247906
3973	Sc_chr04	1301630	1301707	77	0.5064935064935066
3974	Sc_chr04	1301707	1302930	1223	0.3385118560915781
3975	Sc_chr04	1302930	1303317	387	0.3565891472868217
3976	Sc_chr04	1303317	1303439	122	0.4016393442622951
3977	Sc_chr04	1303439	1303498	59	0.3728813559322034
3978	Sc_chr04	1303498	1303512	14	0.5714285714285715
3979	Sc_chr04	1303512	1303539	27	0.4444444444444444
3980	Sc_chr04	1303539	1303611	72	0.4305555555555556
3981	Sc_chr04	1303611	1303854	243	0.39094650205761317
3982	Sc_chr04	1303854	1303859	5	0.4
3983	Sc_chr04	1303859	1303894	35	0.42857142857142855
3984	Sc_chr04	1303894	1304133	239	0.3598326359832636
3985	Sc_chr04	1304133	1304238	105	0.39047619047619053
3986	Sc_chr04	1304238	1304457	219	0.4292237442922374
3987	Sc_chr04	1304457	1304480	23	0.391304347826087
3988	Sc_chr04	1304480	1305206	726	0.35537190082644626
3989	Sc_chr04	1305206	1305248	42	0.40476190476190477
3990	Sc_chr04	1305248	1305391	143	0.24475524475524477
3991	Sc_chr04	1305391	1305421	30	0.4
3992	Sc_chr04	1305421	1306417	996	0.3393574297188755
3993	Sc_chr04	1306417	1307310	893	0.42777155655095184
3994	Sc_chr04	1307310	1308772	1462	0.4952120383036936
3995	Sc_chr04	1308772	1309222	450	0.40444444444444444
3996	Sc_chr04	1309222	1310528	1306	0.4035222052067381
3997	Sc_chr04	1310528	1310961	433	0.3833718244803695
3998	Sc_chr04	1310961	1311039	78	0.3205128205128205
3999	Sc_chr04	1311039	1311075	36	0.4722222222222222
4000	Sc_chr04	1311075	1311360	285	0.3859649122807018
4001	Sc_chr04	1311360	1311736	376	0.3776595744680851
4002	Sc_chr04	1311736	1311995	259	0.29343629343629346
4003	Sc_chr04	1311995	1312124	129	0.4418604651162791
4004	Sc_chr04	1312124	1312144	20	0.4
4005	Sc_chr04	1312144	1312837	693	0.41847041847041844
4006	Sc_chr04	1312837	1313116	279	0.3870967741935484
4007	Sc_chr04	1313116	1313348	232	0.4310344827586207
4008	Sc_chr04	1313348	1313688	340	0.3264705882352941
4009	Sc_chr04	1313688	1313761	73	0.3835616438356164
4010	Sc_chr04	1313761	1314059	298	0.3825503355704698
4011	Sc_chr04	1314059	1314152	93	0.3655913978494624
4012	Sc_chr04	1314152	1314613	461	0.37960954446854667
4013	Sc_chr04	1314613	1315334	721	0.34396671289875175
4014	Sc_chr04	1315334	1316072	738	0.3997289972899729
4015	Sc_chr04	1316072	1316212	140	0.37857142857142856
4016	Sc_chr04	1316212	1316258	46	0.4130434782608695
4017	Sc_chr04	1316258	1316622	364	0.3818681318681319
4018	Sc_chr04	1316622	1317313	691	0.38494934876989867
4019	Sc_chr04	1317313	1317322	9	0.4444444444444444
4020	Sc_chr04	1317322	1317415	93	0.5053763440860215
4021	Sc_chr04	1317415	1317559	144	0.4444444444444444
4022	Sc_chr04	1317559	1317685	126	0.4444444444444444
4023	Sc_chr04	1317685	1317745	60	0.36666666666666664
4024	Sc_chr04	1317745	1317989	244	0.36885245901639346
4025	Sc_chr04	1317989	1318186	197	0.37055837563451777
4026	Sc_chr04	1318186	1318357	171	0.43274853801169594
4027	Sc_chr04	1318357	1318620	263	0.4220532319391635
4028	Sc_chr04	1318620	1318908	288	0.4409722222222222
4029	Sc_chr04	1318908	1320120	1212	0.37788778877887785
4030	Sc_chr04	1320120	1320425	305	0.4721311475409836
4031	Sc_chr04	1320425	1320456	31	0.41935483870967744
4032	Sc_chr04	1320456	1321057	601	0.33943427620632277
4033	Sc_chr04	1321057	1321262	205	0.351219512195122
4034	Sc_chr04	1321262	1321549	287	0.32055749128919864
4035	Sc_chr04	1321549	1321696	147	0.3469387755102041
4036	Sc_chr04	1321696	1321706	10	0.3
4037	Sc_chr04	1321706	1321844	138	0.2971014492753623
4038	Sc_chr04	1321844	1321880	36	0.41666666666666663
4039	Sc_chr04	1321880	1322258	378	0.35185185185185186
4040	Sc_chr04	1322258	1322556	298	0.3087248322147651
4041	Sc_chr04	1322556	1323326	770	0.33766233766233766
4042	Sc_chr04	1323326	1323810	484	0.35743801652892565
4043	Sc_chr04	1323810	1323863	53	0.3962264150943396
4044	Sc_chr04	1323863	1324002	139	0.3597122302158273
4045	Sc_chr04	1324002	1324112	110	0.36363636363636365
4046	Sc_chr04	1324112	1324775	663	0.3574660633484163
4047	Sc_chr04	1324775	1325248	473	0.42283298097251587
4048	Sc_chr04	1325248	1325254	6	0.33333333333333337
4049	Sc_chr04	1325254	1325274	20	0.4
4050	Sc_chr04	1325274	1325326	52	0.44230769230769235
4051	Sc_chr04	1325326	1325450	124	0.3709677419354838
4052	Sc_chr04	1325450	1325841	391	0.42455242966751916
4053	Sc_chr04	1325841	1326071	230	0.4
4054	Sc_chr04	1326071	1326362	291	0.3642611683848797
4055	Sc_chr04	1326362	1326499	137	0.3868613138686131
4056	Sc_chr04	1326499	1326645	146	0.4178082191780822
4057	Sc_chr04	1326645	1327025	380	0.3368421052631579
4058	Sc_chr04	1327025	1327164	139	0.35251798561151076
4059	Sc_chr04	1327164	1327230	66	0.36363636363636365
4060	Sc_chr04	1327230	1327791	561	0.37076648841354726
4061	Sc_chr04	1327791	1327824	33	0.3939393939393939
4062	Sc_chr04	1327824	1327995	171	0.391812865497076
4063	Sc_chr04	1327995	1329246	1251	0.416466826538769
4064	Sc_chr04	1329246	1329424	178	0.42134831460674155
4065	Sc_chr04	1329424	1329623	199	0.37185929648241206
4066	Sc_chr04	1329623	1330010	387	0.5452196382428941
4067	Sc_chr04	1330010	1330236	226	0.27876106194690264
4068	Sc_chr04	1330236	1330644	408	0.31862745098039214
4069	Sc_chr04	1330644	1330741	97	0.38144329896907214
4070	Sc_chr04	1330741	1331677	936	0.34081196581196577
4071	Sc_chr04	1331677	1331794	117	0.3846153846153846
4072	Sc_chr04	1331794	1331978	184	0.32608695652173914
4073	Sc_chr04	1331978	1332004	26	0.4230769230769231
4074	Sc_chr04	1332004	1332022	18	0.33333333333333337
4075	Sc_chr04	1332022	1332523	501	0.36327345309381237
4076	Sc_chr04	1332523	1332952	429	0.34032634032634035
4077	Sc_chr04	1332952	1333058	106	0.330188679245283
4078	Sc_chr04	1333058	1333272	214	0.42523364485981313
4079	Sc_chr04	1333272	1333473	201	0.36318407960199006
4080	Sc_chr04	1333473	1334417	944	0.4353813559322034
4081	Sc_chr04	1334417	1334806	389	0.43958868894601544
4082	Sc_chr04	1334806	1334901	95	0.45263157894736844
4083	Sc_chr04	1334901	1335037	136	0.5367647058823529
4084	Sc_chr04	1335037	1335076	39	0.5641025641025641
4085	Sc_chr04	1335076	1335212	136	0.463235294117647
4086	Sc_chr04	1335212	1335487	275	0.45454545454545453
4087	Sc_chr04	1335487	1335565	78	0.4358974358974359
4088	Sc_chr04	1335565	1335952	387	0.4780361757105943
4089	Sc_chr04	1335952	1336200	248	0.40725806451612906
4090	Sc_chr04	1336200	1336272	72	0.38888888888888884
4091	Sc_chr04	1336272	1336611	339	0.40117994100294985
4092	Sc_chr04	1336611	1337708	1097	0.37283500455788515
4093	Sc_chr04	1337708	1337984	276	0.4311594202898551
4094	Sc_chr04	1337984	1338206	222	0.3783783783783784
4095	Sc_chr04	1338206	1338297	91	0.34065934065934067
4096	Sc_chr04	1338297	1338453	156	0.4294871794871795
4097	Sc_chr04	1338453	1340167	1714	0.3611435239206534
4098	Sc_chr04	1340167	1340195	28	0.4642857142857143
4099	Sc_chr04	1340195	1340210	15	0.4666666666666666
4100	Sc_chr04	1340210	1341331	1121	0.35236396074933096
4101	Sc_chr04	1341331	1341864	533	0.36397748592870544
4102	Sc_chr04	1341864	1342696	832	0.37980769230769235
4103	Sc_chr04	1342696	1343002	306	0.38888888888888884
4104	Sc_chr04	1343002	1343090	88	0.38636363636363635
4105	Sc_chr04	1343090	1343680	590	0.3508474576271186
4106	Sc_chr04	1343680	1344000	320	0.384375
4107	Sc_chr04	1344000	1344039	39	0.3076923076923077
4108	Sc_chr04	1344039	1344094	55	0.32727272727272727
4109	Sc_chr04	1344094	1344879	785	0.3987261146496815
4110	Sc_chr04	1344879	1345975	1096	0.4023722627737227
4111	Sc_chr04	1345975	1346134	159	0.45283018867924524
4112	Sc_chr04	1346134	1346513	379	0.3931398416886544
4113	Sc_chr04	1346513	1346685	172	0.4476744186046512
4114	Sc_chr04	1346685	1346779	94	0.36170212765957444
4115	Sc_chr04	1346779	1347223	444	0.3490990990990991
4116	Sc_chr04	1347223	1347322	99	0.3535353535353536
4117	Sc_chr04	1347322	1347826	504	0.375
4118	Sc_chr04	1347826	1347924	98	0.3469387755102041
4119	Sc_chr04	1347924	1347981	57	0.4736842105263158
4120	Sc_chr04	1347981	1348311	330	0.396969696969697
4121	Sc_chr04	1348311	1348628	317	0.35646687697160884
4122	Sc_chr04	1348628	1348767	139	0.3453237410071942
4123	Sc_chr04	1348767	1349067	300	0.39333333333333337
4124	Sc_chr04	1349067	1349463	396	0.40404040404040403
4125	Sc_chr04	1349463	1349721	258	0.3953488372093023
4126	Sc_chr04	1349721	1349781	60	0.38333333333333336
4127	Sc_chr04	1349781	1349823	42	0.42857142857142855
4128	Sc_chr04	1349823	1349860	37	0.35135135135135137
4129	Sc_chr04	1349860	1349950	90	0.41111111111111115
4130	Sc_chr04	1349950	1350081	131	0.3206106870229008
4131	Sc_chr04	1350081	1350280	199	0.38190954773869346
4132	Sc_chr04	1350280	1350465	185	0.3837837837837838
4133	Sc_chr04	1350465	1351912	1447	0.3959917069799585
4134	Sc_chr04	1351912	1352121	209	0.4019138755980861
4135	Sc_chr04	1352121	1352219	98	0.39795918367346933
4136	Sc_chr04	1352219	1352791	572	0.35489510489510484
4137	Sc_chr04	1352791	1353301	510	0.30980392156862746
4138	Sc_chr04	1353301	1353468	167	0.37724550898203596
4139	Sc_chr04	1353468	1353505	37	0.40540540540540543
4140	Sc_chr04	1353505	1353675	170	0.32352941176470584
4141	Sc_chr04	1353675	1354117	442	0.3574660633484163
4142	Sc_chr04	1354117	1354315	198	0.37373737373737376
4143	Sc_chr04	1354315	1354378	63	0.4603174603174603
4144	Sc_chr04	1354378	1354648	270	0.34444444444444444
4145	Sc_chr04	1354648	1354992	344	0.3372093023255814
4146	Sc_chr04	1354992	1355345	353	0.35977337110481583
4147	Sc_chr04	1355345	1357620	2275	0.3797802197802198
4148	Sc_chr04	1357620	1357755	135	0.2962962962962963
4149	Sc_chr04	1357755	1357839	84	0.30952380952380953
4150	Sc_chr04	1357839	1359012	1173	0.34953111679454385
4151	Sc_chr04	1359012	1359328	316	0.34177215189873417
4152	Sc_chr04	1359328	1359754	426	0.3732394366197183
4153	Sc_chr04	1359754	1360437	683	0.37481698389458273
4154	Sc_chr04	1360437	1361139	702	0.35042735042735046
4155	Sc_chr04	1361139	1361323	184	0.4619565217391305
4156	Sc_chr04	1361323	1362291	968	0.4142561983471074
4157	Sc_chr04	1362291	1362336	45	0.35555555555555557
4158	Sc_chr04	1362336	1362342	6	0.5
4159	Sc_chr04	1362342	1362535	193	0.40932642487046633
4160	Sc_chr04	1362535	1362765	230	0.4
4161	Sc_chr04	1362765	1362814	49	0.24489795918367346
4162	Sc_chr04	1362814	1363504	690	0.3927536231884058
4163	Sc_chr04	1363504	1363885	381	0.37270341207349084
4164	Sc_chr04	1363885	1364104	219	0.4018264840182648
4165	Sc_chr04	1364104	1364376	272	0.375
4166	Sc_chr04	1364376	1364529	153	0.3921568627450981
4167	Sc_chr04	1364529	1364812	283	0.3851590106007067
4168	Sc_chr04	1364812	1365469	657	0.3729071537290715
4169	Sc_chr04	1365469	1365838	369	0.3523035230352303
4170	Sc_chr04	1365838	1365931	93	0.5053763440860215
4171	Sc_chr04	1365931	1366027	96	0.40625
4172	Sc_chr04	1366027	1367550	1523	0.39001969796454367
4173	Sc_chr04	1367550	1367586	36	0.5
4174	Sc_chr04	1367586	1367619	33	0.5757575757575758
4175	Sc_chr04	1367619	1367696	77	0.37662337662337664
4176	Sc_chr04	1367696	1368126	430	0.35581395348837214
4177	Sc_chr04	1368126	1368374	248	0.38306451612903225
4178	Sc_chr04	1368374	1368496	122	0.3524590163934426
4179	Sc_chr04	1368496	1368503	7	0.42857142857142855
4180	Sc_chr04	1368503	1368715	212	0.339622641509434
4181	Sc_chr04	1368715	1369532	817	0.38188494492044067
4182	Sc_chr04	1369532	1369925	393	0.3511450381679389
4183	Sc_chr04	1369925	1369936	11	0.45454545454545453
4184	Sc_chr04	1369936	1370278	342	0.3567251461988304
4185	Sc_chr04	1370278	1370368	90	0.4222222222222222
4186	Sc_chr04	1370368	1370752	384	0.34114583333333337
4187	Sc_chr04	1370752	1371210	458	0.3733624454148472
4188	Sc_chr04	1371210	1371733	523	0.35946462715105165
4189	Sc_chr04	1371733	1371886	153	0.35947712418300654
4190	Sc_chr04	1371886	1372213	327	0.37003058103975534
4191	Sc_chr04	1372213	1372398	185	0.3621621621621622
4192	Sc_chr04	1372398	1372600	202	0.36138613861386143
4193	Sc_chr04	1372600	1372732	132	0.34090909090909094
4194	Sc_chr04	1372732	1372981	249	0.3453815261044177
4195	Sc_chr04	1372981	1373473	492	0.3434959349593496
4196	Sc_chr04	1373473	1373661	188	0.3670212765957446
4197	Sc_chr04	1373661	1373776	115	0.3652173913043478
4198	Sc_chr04	1373776	1373794	18	0.33333333333333337
4199	Sc_chr04	1373794	1374111	317	0.3785488958990536
4200	Sc_chr04	1374111	1374212	101	0.3564356435643565
4201	Sc_chr04	1374212	1374514	302	0.37086092715231783
4202	Sc_chr04	1374514	1374621	107	0.383177570093458
4203	Sc_chr04	1374621	1375048	427	0.39812646370023425
4204	Sc_chr04	1375048	1375243	195	0.35384615384615387
4205	Sc_chr04	1375243	1375423	180	0.38888888888888884
4206	Sc_chr04	1375423	1375470	47	0.425531914893617
4207	Sc_chr04	1375470	1376344	874	0.4153318077803203
4208	Sc_chr04	1376344	1376381	37	0.5675675675675675
4209	Sc_chr04	1376381	1376788	407	0.36609336609336607
4210	Sc_chr04	1376788	1376884	96	0.39583333333333337
4211	Sc_chr04	1376884	1377073	189	0.43386243386243384
4212	Sc_chr04	1377073	1377091	18	0.2777777777777778
4213	Sc_chr04	1377091	1377154	63	0.39682539682539686
4214	Sc_chr04	1377154	1377316	162	0.3148148148148148
4215	Sc_chr04	1377316	1377757	441	0.36054421768707484
4216	Sc_chr04	1377757	1377975	218	0.34862385321100914
4217	Sc_chr04	1377975	1378018	43	0.37209302325581395
4218	Sc_chr04	1378018	1378224	206	0.3737864077669903
4219	Sc_chr04	1378224	1378921	697	0.37302725968436157
4220	Sc_chr04	1378921	1379179	258	0.32558139534883723
4221	Sc_chr04	1379179	1379327	148	0.3716216216216216
4222	Sc_chr04	1379327	1379594	267	0.4082397003745319
4223	Sc_chr04	1379594	1380052	458	0.2816593886462882
4224	Sc_chr04	1380052	1380081	29	0.3793103448275862
4225	Sc_chr04	1380081	1380587	506	0.3102766798418972
4226	Sc_chr04	1380587	1381409	822	0.3686131386861314
4227	Sc_chr04	1381409	1381651	242	0.37603305785123964
4228	Sc_chr04	1381651	1381826	175	0.3257142857142857
4229	Sc_chr04	1381826	1382024	198	0.45959595959595956
4230	Sc_chr04	1382024	1382039	15	0.4
4231	Sc_chr04	1382039	1382182	143	0.3146853146853147
4232	Sc_chr04	1382182	1382329	147	0.28571428571428575
4233	Sc_chr04	1382329	1382601	272	0.400735294117647
4234	Sc_chr04	1382601	1382974	373	0.34584450402144773
4235	Sc_chr04	1382974	1383073	99	0.45454545454545453
4236	Sc_chr04	1383073	1383170	97	0.44329896907216493
4237	Sc_chr04	1383170	1383851	681	0.4052863436123348
4238	Sc_chr04	1383851	1383864	13	0.3846153846153846
4239	Sc_chr04	1383864	1383920	56	0.4107142857142857
4240	Sc_chr04	1383920	1383939	19	0.4736842105263158
4241	Sc_chr04	1383939	1384170	231	0.367965367965368
4242	Sc_chr04	1384170	1384178	8	0.625
4243	Sc_chr04	1384178	1384659	481	0.3908523908523909
4244	Sc_chr04	1384659	1384859	200	0.39
4245	Sc_chr04	1384859	1385119	260	0.3346153846153846
4246	Sc_chr04	1385119	1385572	453	0.36203090507726265
4247	Sc_chr04	1385572	1385696	124	0.49193548387096775
4248	Sc_chr04	1385696	1386370	674	0.4347181008902077
4249	Sc_chr04	1386370	1386561	191	0.47643979057591623
4250	Sc_chr04	1386561	1386923	362	0.3784530386740332
4251	Sc_chr04	1386923	1387060	137	0.3868613138686131
4252	Sc_chr04	1387060	1387105	45	0.4888888888888889
4253	Sc_chr04	1387105	1387164	59	0.423728813559322
4254	Sc_chr04	1387164	1387412	248	0.4637096774193548
4255	Sc_chr04	1387412	1387650	238	0.4327731092436975
4256	Sc_chr04	1387650	1387669	19	0.3157894736842105
4257	Sc_chr04	1387669	1387911	242	0.36363636363636365
4258	Sc_chr04	1387911	1388598	687	0.34643377001455605
4259	Sc_chr04	1388598	1389196	598	0.34448160535117056
4260	Sc_chr04	1389196	1390419	1223	0.3851185609157809
4261	Sc_chr04	1390419	1390921	502	0.40039840637450197
4262	Sc_chr04	1390921	1391157	236	0.4067796610169491
4263	Sc_chr04	1391157	1391751	594	0.4225589225589226
4264	Sc_chr04	1391751	1392036	285	0.41754385964912283
4265	Sc_chr04	1392036	1392929	893	0.3919372900335947
4266	Sc_chr04	1392929	1392975	46	0.32608695652173914
4267	Sc_chr04	1392975	1393470	495	0.3515151515151515
4268	Sc_chr04	1393470	1393507	37	0.2972972972972973
4269	Sc_chr04	1393507	1393812	305	0.36721311475409835
4270	Sc_chr04	1393812	1393839	27	0.3703703703703704
4271	Sc_chr04	1393839	1393865	26	0.5
4272	Sc_chr04	1393865	1394341	476	0.41596638655462187
4273	Sc_chr04	1394341	1394891	550	0.39090909090909093
4274	Sc_chr04	1394891	1396712	1821	0.3970345963756178
4275	Sc_chr04	1396712	1396851	139	0.3381294964028777
4276	Sc_chr04	1396851	1397542	691	0.37481910274963826
4277	Sc_chr04	1397542	1397687	145	0.4344827586206897
4278	Sc_chr04	1397687	1397881	194	0.36597938144329895
4279	Sc_chr04	1397881	1398423	542	0.3634686346863469
4280	Sc_chr04	1398423	1398591	168	0.35714285714285715
4281	Sc_chr04	1398591	1398681	90	0.41111111111111115
4282	Sc_chr04	1398681	1398713	32	0.3125
4283	Sc_chr04	1398713	1398951	238	0.31092436974789917
4284	Sc_chr04	1398951	1399455	504	0.36507936507936506
4285	Sc_chr04	1399455	1399914	459	0.33986928104575165
4286	Sc_chr04	1399914	1400499	585	0.3572649572649573
4287	Sc_chr04	1400499	1400586	87	0.3908045977011494
4288	Sc_chr04	1400586	1400632	46	0.5217391304347826
4289	Sc_chr04	1400632	1401093	461	0.3882863340563991
4290	Sc_chr04	1401093	1401153	60	0.48333333333333334
4291	Sc_chr04	1401153	1402005	852	0.386150234741784
4292	Sc_chr04	1402005	1402224	219	0.32876712328767127
4293	Sc_chr04	1402224	1402778	554	0.37906137184115524
4294	Sc_chr04	1402778	1403837	1059	0.3635505193578848
4295	Sc_chr04	1403837	1404121	284	0.397887323943662
4296	Sc_chr04	1404121	1404512	391	0.309462915601023
4297	Sc_chr04	1404512	1405001	489	0.3537832310838446
4298	Sc_chr04	1405001	1405179	178	0.35955056179775285
